location_id,sensor_id,parameter,display_name,unit,value,datetime,station,latitude,longitude
13,13866,no2,NO₂ mass,µg/m³,40.3,2018-02-22T09:30:00+05:30,"Delhi Technological University, Delhi - CPCB",28.744,77.12
13,13864,pm25,PM2.5,µg/m³,451.0,2018-02-22T09:30:00+05:30,"Delhi Technological University, Delhi - CPCB",28.744,77.12
17,399,pm10,PM10,µg/m³,339.0,2018-02-22T02:45:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,35,pm25,PM2.5,µg/m³,201.0,2018-02-22T02:45:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,394,o3,O₃ mass,µg/m³,95.33,2018-01-24T15:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,36,no2,NO₂ mass,µg/m³,77.6,2018-02-22T02:15:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,392,co,CO mass,µg/m³,4300.0,2018-02-22T02:15:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,393,so2,SO₂ mass,µg/m³,56.9,2018-02-22T02:45:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234783,no,NO,ppb,1.3,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234785,o3,O₃ mass,µg/m³,29.8,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234787,pm25,PM2.5,µg/m³,88.0,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234784,no2,NO₂,ppb,13.2,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234786,pm10,PM10,µg/m³,1343.0,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234782,co,CO,ppb,1.2,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234790,temperature,Temperature (C),c,28.1,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234788,relativehumidity,RH,%,57.0,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,12234789,so2,SO₂,ppb,10.6,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,14340715,wind_speed,Wind speed,m/s,2.6,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,14340714,wind_direction,Wind direction,deg,219.0,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
17,14340713,nox,NOX,ppb,0.0081,2026-04-29T06:00:00+05:30,"R K Puram, Delhi - DPCC",28.563262,77.186937
50,395,pm10,PM10,µg/m³,322.0,2018-02-22T02:45:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,71,o3,O₃ mass,µg/m³,39.07,2018-01-24T15:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,397,so2,SO₂ mass,µg/m³,3.1,2018-02-22T02:45:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,400,no2,NO₂ mass,µg/m³,92.9,2018-02-22T02:15:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,398,co,CO mass,µg/m³,9.2,2018-02-22T02:45:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,396,pm25,PM2.5,µg/m³,183.0,2018-02-22T02:45:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234792,no,NO,ppb,2.2,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234798,so2,SO₂,ppb,27.9,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234796,pm25,PM2.5,µg/m³,42.0,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234794,o3,O₃ mass,µg/m³,14.4,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234797,relativehumidity,RH,%,61.0,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234793,no2,NO₂,ppb,9.0,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234791,co,CO,ppb,0.46,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234795,pm10,PM10,µg/m³,228.0,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,12234799,temperature,Temperature (C),c,27.4,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,14340717,wind_direction,Wind direction,deg,172.0,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,14340716,nox,NOX,ppb,0.0066,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
50,14340718,wind_speed,Wind speed,m/s,2.3,2026-04-29T06:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
103,13861,pm25,PM2.5,µg/m³,224.0,2018-02-22T09:15:00+05:30,"Income Tax Office, Delhi - CPCB",28.623499999999996,77.2494
103,13863,no2,NO₂ mass,µg/m³,132.1,2018-02-22T09:15:00+05:30,"Income Tax Office, Delhi - CPCB",28.623499999999996,77.2494
103,13862,pm10,PM10,µg/m³,312.0,2018-02-22T09:15:00+05:30,"Income Tax Office, Delhi - CPCB",28.623499999999996,77.2494
235,380,o3,O₃ mass,µg/m³,17.87,2018-01-23T10:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,383,so2,SO₂ mass,µg/m³,8.9,2018-02-22T02:45:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,382,no2,NO₂ mass,µg/m³,469.0,2018-02-22T02:45:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,381,pm10,PM10,µg/m³,670.0,2018-02-22T02:45:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,385,co,CO mass,µg/m³,1300.0,2016-03-21T20:15:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,384,pm25,PM2.5,µg/m³,271.0,2018-02-22T02:45:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235608,o3,O₃ mass,µg/m³,12.0,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235606,no,NO,ppb,12.7,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235613,temperature,Temperature (C),c,29.3,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235611,relativehumidity,RH,%,47.0,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235605,co,CO,ppb,0.78,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235612,so2,SO₂,ppb,31.3,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235607,no2,NO₂,ppb,31.1,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235609,pm10,PM10,µg/m³,433.0,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,12235610,pm25,PM2.5,µg/m³,44.0,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,14340866,wind_speed,Wind speed,m/s,1.2,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,14340864,nox,NOX,ppb,0.0269,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
235,14340865,wind_direction,Wind direction,deg,170.0,2026-04-29T06:00:00+05:30,"Anand Vihar, New Delhi - DPCC",28.646835,77.316032
236,386,co,CO mass,µg/m³,7500.0,2018-02-21T22:15:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
236,391,pm10,PM10,µg/m³,208.0,2018-02-22T02:45:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
236,387,so2,SO₂ mass,µg/m³,14.47,2018-02-22T02:45:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
236,388,pm25,PM2.5,µg/m³,149.0,2018-02-22T02:45:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
236,389,no2,NO₂ mass,µg/m³,63.1,2018-02-22T02:15:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
236,390,o3,O₃ mass,µg/m³,2.6,2018-02-22T02:45:00+05:30,"Mandir Marg, Delhi - DPCC",28.6341,77.2005
301,5405,so2,SO₂ mass,µg/m³,25.92,2022-10-31T07:30:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,5409,no2,NO₂ mass,µg/m³,15.34,2022-10-31T07:30:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,1166,pm25,PM2.5,µg/m³,152.9,2022-10-31T07:30:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,5396,co,CO mass,µg/m³,210.0,2022-10-31T07:30:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,506,pm10,PM10,µg/m³,132.94,2016-04-12T15:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,5407,o3,O₃ mass,µg/m³,3.74,2022-10-31T07:30:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258983,co,CO,ppb,3.18,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258990,so2,SO₂,ppb,5.02,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258985,no2,NO₂,ppb,35.18,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258988,pm25,PM2.5,µg/m³,79.2,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258984,no,NO,ppb,30.74,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14341790,wind_direction,Wind direction,deg,279.19,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258986,o3,O₃ mass,µg/m³,16.56,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14341789,nox,NOX,ppb,0.07046,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258987,pm10,PM10,µg/m³,141.8,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14341791,wind_speed,Wind speed,m/s,2.16,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258991,temperature,Temperature (C),c,-52.01,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
301,14258989,relativehumidity,RH,%,-25.01,2026-04-29T05:00:00+05:30,"Vikas Sadan, Gurugram - HSPCB",28.4501238,77.0263051
431,13868,pm25,PM2.5,µg/m³,11.9,2018-02-22T08:15:00+05:30,"IHBAS, Delhi - CPCB",28.6821,77.305
431,13867,so2,SO₂ mass,µg/m³,6.42,2018-02-22T08:15:00+05:30,"IHBAS, Delhi - CPCB",28.6821,77.305
431,5361,co,CO mass,µg/m³,2500.0,2018-02-22T08:15:00+05:30,"IHBAS, Delhi - CPCB",28.6821,77.305
431,747,no2,NO₂ mass,µg/m³,121.43,2018-02-22T08:15:00+05:30,"IHBAS, Delhi - CPCB",28.6821,77.305
2503,13860,pm25,PM2.5,µg/m³,219.4,2018-02-22T08:15:00+05:30,"Shadipur, Delhi - CPCB",28.651699999999998,77.1581
2503,4852,no2,NO₂ mass,µg/m³,12.43,2018-02-22T08:15:00+05:30,"Shadipur, Delhi - CPCB",28.651699999999998,77.1581
2503,4851,co,CO mass,µg/m³,2140.0,2018-02-22T08:15:00+05:30,"Shadipur, Delhi - CPCB",28.651699999999998,77.1581
2503,13859,so2,SO₂ mass,µg/m³,13.43,2018-02-22T08:15:00+05:30,"Shadipur, Delhi - CPCB",28.651699999999998,77.1581
2503,4853,o3,O₃ mass,µg/m³,3.17,2018-02-22T08:15:00+05:30,"Shadipur, Delhi - CPCB",28.651699999999998,77.1581
2587,5341,no2,NO₂ mass,µg/m³,69.44,2018-02-22T08:55:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2587,13900,pm25,PM2.5,µg/m³,232.0,2018-02-22T08:55:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2587,40563,pm10,PM10,µg/m³,110.0,2018-01-29T19:20:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2587,5347,co,CO mass,µg/m³,10.0,2018-02-07T12:05:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2587,13901,so2,SO₂ mass,µg/m³,8.19,2018-02-22T08:55:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2587,5344,o3,O₃ mass,µg/m³,5.46,2018-02-22T08:55:00+05:30,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775
2597,5398,pm25,PM2.5,µg/m³,241.0,2016-11-09T22:00:00+05:30,US Diplomatic Post: New Delhi,28.598096,77.189066
5404,14086,co,CO mass,µg/m³,1860.0,2018-02-21T12:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,14087,pm25,PM2.5,µg/m³,109.48,2018-02-21T12:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,14084,no2,NO₂ mass,µg/m³,27.68,2018-02-21T12:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,14085,pm10,PM10,µg/m³,168.88,2018-02-21T12:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234697,co,CO,ppb,1.35,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234701,pm10,PM10,µg/m³,303.4,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234702,pm25,PM2.5,µg/m³,77.1,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234699,no2,NO₂,ppb,16.75,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234698,no,NO,ppb,6.59,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,12234700,o3,O₃ mass,µg/m³,162.45,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5404,14340700,nox,NOX,ppb,0.01427,2026-04-28T15:30:00+05:30,"Pusa, Delhi - IMD",28.639645,77.146263
5509,14519,co,CO mass,µg/m³,400.0,2022-10-31T06:00:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5509,14522,pm10,PM10,µg/m³,504.0,2022-10-31T06:00:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5509,14523,no2,NO₂ mass,µg/m³,29.7,2022-10-31T06:00:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5509,14524,o3,O₃ mass,µg/m³,7.6,2022-10-31T06:00:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5509,14520,so2,SO₂ mass,µg/m³,14.5,2022-10-31T05:45:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5509,14521,pm25,PM2.5,µg/m³,283.0,2022-10-31T06:00:00+05:30,"Anand Vihar, Delhi - DPCC",28.647622000000002,77.315809
5540,14614,o3,O₃ mass,µg/m³,131.9,2018-05-12T11:30:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5540,14615,so2,SO₂ mass,µg/m³,54.4,2018-05-12T11:30:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5540,14617,pm25,PM2.5,µg/m³,74.0,2018-05-13T17:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5540,14616,co,CO mass,µg/m³,2000.0,2018-05-12T11:30:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5540,14612,pm10,PM10,µg/m³,431.0,2018-05-13T17:00:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5540,14613,no2,NO₂ mass,µg/m³,169.3,2018-05-12T11:30:00+05:30,"Punjabi Bagh, Delhi - DPCC",28.6670856,77.1301247
5541,14936,no2,NO₂ mass,µg/m³,0.0,2022-08-03T16:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,14931,o3,O₃ mass,µg/m³,36.63,2022-08-03T16:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,14912,pm25,PM2.5,µg/m³,0.0,2022-08-03T16:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,14620,pm10,PM10,µg/m³,0.0,2022-08-03T16:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,14958,co,CO mass,µg/m³,1230.0,2022-08-03T16:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234683,pm10,PM10,µg/m³,189.02,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234680,no,NO,ppb,3.85,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234681,no2,NO₂,ppb,12.53,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234684,pm25,PM2.5,µg/m³,28.16,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234679,co,CO,ppb,0.61,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,12234682,o3,O₃ mass,µg/m³,66.34,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5541,14340697,nox,NOX,ppb,0.009800000000000001,2026-04-29T05:30:00+05:30,"Burari Crossing, New Delhi - IMD",28.7256504,77.2011573
5570,14717,pm25,PM2.5,µg/m³,31.91,2022-10-16T19:15:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,15027,pm10,PM10,µg/m³,327.31,2022-10-31T06:45:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,15010,co,CO mass,µg/m³,1740.0,2022-10-31T06:45:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,15021,o3,O₃ mass,µg/m³,29.5,2022-10-31T06:45:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,15019,no2,NO₂ mass,µg/m³,25.02,2022-10-31T06:45:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234707,pm10,PM10,µg/m³,204.69,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234708,pm25,PM2.5,µg/m³,0.0,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234704,no,NO,ppb,18.16,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234705,no2,NO₂,ppb,17.27,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234706,o3,O₃ mass,µg/m³,46.18,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,12234703,co,CO,ppb,1.19,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5570,14340701,nox,NOX,ppb,0.02395,2026-04-29T05:30:00+05:30,"Aya Nagar, New Delhi - IMD",28.474261,77.131606
5581,14853,pm25,PM2.5,µg/m³,0.0,2018-05-14T07:30:00+05:30,"Pusa, New Delhi - IMD",28.610304,77.0996943
5581,15266,co,CO mass,µg/m³,500.0,2018-05-14T07:30:00+05:30,"Pusa, New Delhi - IMD",28.610304,77.0996943
5581,14800,no2,NO₂ mass,µg/m³,29.87,2018-05-14T07:30:00+05:30,"Pusa, New Delhi - IMD",28.610304,77.0996943
5581,14752,o3,O₃ mass,µg/m³,17.53,2018-05-14T07:30:00+05:30,"Pusa, New Delhi - IMD",28.610304,77.0996943
5581,14851,pm10,PM10,µg/m³,50.37,2018-05-14T07:30:00+05:30,"Pusa, New Delhi - IMD",28.610304,77.0996943
5586,12234768,pm10,PM10,µg/m³,211.0,2026-04-29T05:45:00+05:30,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
5586,12234766,no2,NO₂,ppb,20.99,2026-04-29T05:45:00+05:30,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
5586,12234767,o3,O₃ mass,µg/m³,17.13,2026-04-29T05:45:00+05:30,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
5586,12234772,temperature,Temperature (C),c,27.01,2026-04-29T05:45:00+05:30,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
5586,12234769,pm25,PM2.5,µg/m³,41.0,2026-04-29T05:45:00+05:30,"Sirifort, Delhi - CPCB",28.5504249,77.2159377
